"cgHdId","startDtEarly","startDtLate","endDtEarly","endDtLate","phenYear","cgPlaId","phenNote","start","end","hdCt","start.numeric","duration","midpoint","mid.yday","DAM","z","z.start","year.pop","year.pop.prop"
2006000038,"2006-07-05","2006-07-05","2006-07-15","2006-07-16",2006,332,"","2006-07-03","2006-07-18",3,13332,15,"2006-07-10",190,-2,-0.461032691410837,-0.277370727073051,150,0.108225108225108
2007000290,"2007-06-22","2007-06-22","2007-07-01","2007-07-02",2007,332,"","2007-06-22","2007-07-02",1,13686,10,"2007-06-27",177,-6,-1.85081683112471,-1.39104536770272,175,0.126262626262626
NA,"2010-06-28","2010-6-28 0:00:00","2010-7-12 0:00:00","2010-07-12",2010,332,"","2010-06-28","2010-07-12",1,14788,14,"2010-07-05",185,-2,-0.590959170080195,-0.735744889048315,100,0.0721500721500721
2011001111,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,332,"","2011-07-14","2011-07-30",2,15169,16,"2011-07-22",202,0,-0.0148990399093285,-0.164658405605588,188,0.135642135642136
2015000794,"2015-07-16","2015-07-16","2015-07-25","2015-07-26",2015,332,"","2015-07-14","2015-07-26",4,16630,12,"2015-07-20",200,-4,-0.874746291162863,-0.608949075525445,135,0.0974025974025974
2009000622,"2009-07-16","2009-07-16","2009-07-30","2009-07-30",2009,343,"","2009-07-16","2009-07-30",1,14441,14,"2009-07-23",203,10,2.32932487148539,3.40995623258082,148,0.106782106782107
2006000762,"2006-06-29","2006-06-29","2006-07-09","2006-07-10",2006,347,"","2006-06-29","2006-07-14",2,13328,15,"2006-07-06",186,-6,-1.35914832402935,-1.06610265239926,150,0.108225108225108
2007000129,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",2007,347,"","2007-06-28","2007-07-10",1,13692,12,"2007-07-04",184,1,0.212195560256336,0.756892332426489,175,0.126262626262626
2008000785,"2008-07-18","2008-07-18","2008-08-01","2008-08-01",2008,347,"","2008-07-12","2008-08-01",4,14072,20,"2008-07-22",203,-3,-0.553677663361231,-0.921036095153854,142,0.102453102453102
NA,"2010-07-01","2010-7-1 0:00:00","2010-7-12 0:00:00","2010-07-12",2010,347,"","2010-07-01","2010-07-12",1,14791,11,"2010-07-06",186,-1,-0.33289839711941,0.020157394220505,100,0.0721500721500721
2012000353,"2012-07-02","2012-07-02","2012-07-05","2012-07-05",2012,347,"","2012-07-02","2012-07-05",1,15523,3,"2012-07-03",184,0,0.036309524060658,1.1038719855286,47,0.0339105339105339
2014000073,"2014-07-11","2014-07-11","2014-07-23","2014-07-23",2014,347,"","2014-07-11","2014-07-23",1,16262,12,"2014-07-17",197,0,-0.0418614158811541,0.231693316957558,90,0.0649350649350649
2015000868,"2015-07-16","2015-07-16","2015-07-27","2015-07-27",2015,347,"","2015-07-16","2015-07-27",1,16632,11,"2015-07-21",201,-3,-0.650239163202813,-0.180781756796615,135,0.0974025974025974
2005000289,"2005-07-08","2005-07-08","2005-07-18","2005-07-18",2005,348,"","2005-07-08","2005-07-18",1,12972,10,"2005-07-13",193,2,0.349527464458324,0.764926707099091,104,0.075036075036075
2006000756,"2006-06-26","2006-06-26","2006-07-07","2006-07-08",2006,348,"","2006-06-25","2006-07-14",5,13324,19,"2006-07-04",184,-8,-1.8082061403386,-1.85483457772547,150,0.108225108225108
2007000121,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",2007,348,"","2007-06-23","2007-07-16",3,13687,23,"2007-07-04",184,1,0.212195560256336,-1.03305575101452,175,0.126262626262626
2008000782,"2008-07-26","2008-07-26","2008-08-07","2008-08-07",2008,348,"","2008-07-20","2008-08-07",3,14080,18,"2008-07-29",210,4,0.717351429897582,0.500563095192316,142,0.102453102453102
2009000686,"2009-07-01","2009-07-01","2009-07-13","2009-07-13",2009,348,"","2009-07-01","2009-07-18",2,14426,17,"2009-07-09",189,-4,-1.17565779642871,-1.15309550721992,148,0.106782106782107
2011001208,"2011-07-08","2011-07-08","2011-07-20","2011-07-24",2011,348,"","2011-07-08","2011-07-24",2,15163,16,"2011-07-16",196,-6,-1.69551074168183,-1.69965577356515,188,0.135642135642136
2013000903,"2013-07-12","2013-07-12","2013-07-24","2013-07-24",2013,348,"","2013-07-12","2013-08-09",3,15898,28,"2013-07-26",206,-1,-0.352875882507817,-1.82480570627435,107,0.0772005772005772
2015000867,"2015-07-18","2015-07-18","2015-08-01","2015-08-02",2015,348,"","2015-07-18","2015-08-02",1,16634,15,"2015-07-25",205,1,0.247789348637388,0.247385561932215,135,0.0974025974025974
2006000754,"2006-07-14","2006-07-14","2006-07-27","2006-07-28",2006,349,"","2006-07-02","2006-07-28",2,13331,26,"2006-07-15",195,3,0.661611849362301,-0.474553708404603,150,0.108225108225108
2007000117,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",2007,349,"","2007-06-24","2007-07-10",2,13688,16,"2007-07-02",182,-1,-0.37723655156682,-0.675066134326318,175,0.126262626262626
2008000780,"2008-07-26","2008-07-26","2008-08-13","2008-08-13",2008,349,"","2008-07-22","2008-08-13",2,14082,22,"2008-08-02",214,8,1.44365376890262,0.855962892778858,142,0.102453102453102
2015000866,"2015-07-23","2015-07-23","2015-08-06","2015-08-06",2015,349,"","2015-07-23","2015-08-06",1,16639,14,"2015-07-30",210,6,1.37032498843764,1.31780385875429,135,0.0974025974025974
2008000778,"2008-08-11","2008-08-11","2008-08-24","2008-08-24",2008,350,"","2008-08-11","2008-08-24",1,14102,13,"2008-08-17",229,23,4.16728754017151,4.40996086864428,142,0.102453102453102
2013000902,"2013-08-01","2013-08-01","2013-08-20","2013-08-20",2013,350,"Weird styles","2013-08-01","2013-08-20",1,15918,19,"2013-08-10",221,14,2.92091481937108,3.06878353110298,107,0.0772005772005772
2005000290,"2005-07-14","2005-07-14","2005-07-31","2005-07-31",2005,354,"","2005-07-14","2005-07-31",1,12978,17,"2005-07-22",202,11,2.56005250995149,2.19830287896045,104,0.075036075036075
2006000751,"2006-07-09","2006-07-09","2006-07-21","2006-07-22",2006,354,"","2006-07-09","2006-07-22",1,13338,13,"2006-07-15",195,3,0.661611849362301,0.905727160916265,150,0.108225108225108
2007000113,"2007-06-25","2007-06-25","2007-07-09","2007-07-10",2007,354,"","2007-06-25","2007-07-10",1,13689,15,"2007-07-02",182,-1,-0.37723655156682,-0.317076517638117,175,0.126262626262626
2011001203,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",2011,354,"","2011-07-19","2011-07-30",1,15174,11,"2011-07-24",204,2,0.545304860681504,1.11450606769404,188,0.135642135642136
2015000865,"2015-07-24","2015-07-24","2015-08-10","2015-08-10",2015,354,"","2015-07-24","2015-08-10",1,16640,17,"2015-08-01",212,8,1.81933924435774,1.5318875181187,135,0.0974025974025974
2005000306,"2005-07-06","2005-07-06","2005-07-18","2005-07-18",2005,355,"","2005-07-06","2005-07-18",3,12970,12,"2005-07-12",192,1,0.103913570514639,0.287134649811969,104,0.075036075036075
2006000749,"2006-07-13","2006-07-13","2006-07-23","2006-07-24",2006,355,"","2006-07-10","2006-07-24",2,13339,14,"2006-07-17",197,5,1.11066966567156,1.10291014224782,150,0.108225108225108
2007000112,"2007-06-26","2007-06-27","2007-07-11","2007-07-12",2007,355,"","2007-06-26","2007-07-12",1,13690,16,"2007-07-04",184,1,0.212195560256336,0.0409130990500851,175,0.126262626262626
2011001200,"2011-07-12","2011-07-12","2011-07-20","2011-07-24",2011,355,"","2011-07-12","2011-07-30",2,15167,18,"2011-07-21",201,-1,-0.295000990204745,-0.676324194925441,188,0.135642135642136
2013000899,"2013-07-27","2013-07-27","2013-08-13","2013-08-13",2013,355,"","2013-07-26","2013-08-18",3,15912,23,"2013-08-06",217,10,2.04790396553671,1.60070675988978,107,0.0772005772005772
2007000110,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",2007,357,"","2007-06-28","2007-07-16",1,13692,18,"2007-07-07",187,4,1.09634372799107,0.756892332426489,175,0.126262626262626
NA,"2010-07-04","2010-7-4 0:00:00","2010-7-18 0:00:00","2010-07-18",2010,357,"","2010-07-04","2010-07-18",1,14794,14,"2010-07-11",191,4,0.957405467684513,0.776059677489325,100,0.0721500721500721
2011001198,"2011-07-20","2011-07-24","2011-08-01","2011-08-04",2011,357,"","2011-07-18","2011-08-04",2,15173,17,"2011-07-26",206,4,1.10550876127234,0.858673173034118,188,0.135642135642136
2014000074,"2014-07-20","2014-07-20","2014-08-03","2014-08-03",2014,357,"","2014-07-20","2014-08-03",2,16271,14,"2014-07-27",207,10,2.31284322743377,2.41392106969736,90,0.0649350649350649
2015000863,"2015-07-23","2015-07-23","2015-08-01","2015-08-02",2015,357,"","2015-07-23","2015-08-02",1,16639,10,"2015-07-28",208,4,0.921310732517539,1.31780385875429,135,0.0974025974025974
2005000309,"2005-07-09","2005-07-09","2005-07-23","2005-07-23",2005,358,"","2005-07-09","2005-07-23",1,12973,14,"2005-07-16",196,5,1.08636914628938,1.00382273574265,104,0.075036075036075
2006000748,"2006-07-10","2006-07-10","2006-07-23","2006-07-24",2006,358,"","2006-07-10","2006-07-24",1,13339,14,"2006-07-17",197,5,1.11066966567156,1.10291014224782,150,0.108225108225108
2005000310,"2005-06-29","2005-06-29","2005-07-13","2005-07-13",2005,359,"","2005-06-29","2005-07-20",4,12963,21,"2005-07-09",189,-2,-0.632928111316417,-1.38513755069296,104,0.075036075036075
2007000108,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",2007,359,"","2007-06-28","2007-07-16",1,13692,18,"2007-07-07",187,4,1.09634372799107,0.756892332426489,175,0.126262626262626
2008000770,"2008-07-20","2008-07-20","2008-07-31","2008-07-31",2008,359,"","2008-07-18","2008-08-05",6,14078,18,"2008-07-27",208,2,0.354200260395064,0.145163297605773,142,0.102453102453102
2009000677,"2009-07-09","2009-07-09","2009-07-24","2009-07-24",2009,359,"","2009-07-05","2009-07-25",4,14430,20,"2009-07-15",195,2,0.326477632677329,0.0637182900602786,148,0.106782106782107
NA,"2010-07-04","2010-7-4 0:00:00","2010-7-19 0:00:00","2010-07-19",2010,359,"","2010-07-04","2010-07-19",1,14794,15,"2010-07-11",191,4,0.957405467684513,0.776059677489325,100,0.0721500721500721
2011001194,"2011-07-14","2011-07-18","2011-07-26","2011-07-30",2011,359,"","2011-07-14","2011-07-30",4,15169,16,"2011-07-22",202,0,-0.0148990399093285,-0.164658405605588,188,0.135642135642136
2013000894,"2013-07-18","2013-07-18","2013-07-30","2013-07-30",2013,359,"","2013-07-18","2013-08-06",5,15904,19,"2013-07-27",207,0,-0.134623169049224,-0.356728935061152,107,0.0772005772005772
2014000076,"2014-07-16","2014-07-16","2014-07-29","2014-07-29",2014,359,"","2014-07-16","2014-07-29",1,16267,13,"2014-07-22",202,5,1.13549090577631,1.44404206847967,90,0.0649350649350649
2015000862,"2015-07-18","2015-07-18","2015-07-28","2015-07-28",2015,359,"","2015-07-18","2015-07-28",1,16634,10,"2015-07-23",203,-1,-0.201224907282712,0.247385561932215,135,0.0974025974025974
2006000747,"2006-07-10","2006-07-10","2006-07-19","2006-07-20",2006,361,"","2006-07-10","2006-07-20",1,13339,10,"2006-07-15",195,3,0.661611849362301,1.10291014224782,150,0.108225108225108
2008000768,"2008-07-21","2008-07-21","2008-08-01","2008-08-01",2008,361,"","2008-07-21","2008-08-01",2,14081,11,"2008-07-26",207,1,0.172624675643805,0.678262993985587,142,0.102453102453102
2009000673,"2009-07-04","2009-07-04","2009-07-15","2009-07-15",2009,361,"","2009-07-04","2009-07-26",4,14429,22,"2009-07-15",195,2,0.326477632677329,-0.240485159259771,148,0.106782106782107
2011001192,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,361,"","2011-07-14","2011-07-24",2,15169,10,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2013000893,"2013-07-20","2013-07-20","2013-07-30","2013-07-30",2013,361,"","2013-07-20","2013-07-30",1,15906,10,"2013-07-25",205,-2,-0.57112859596641,0.132629988676581,107,0.0772005772005772
2015000860,"2015-07-17","2015-07-17","2015-07-27","2015-07-27",2015,361,"","2015-07-17","2015-07-27",1,16633,10,"2015-07-22",202,-2,-0.425732035242763,0.0333019025678,135,0.0974025974025974
2014000077,"2014-07-10","2014-07-10","2014-07-22","2014-07-22",2014,362,"","2014-07-10","2014-07-22",2,16261,12,"2014-07-16",196,-1,-0.277331880212646,-0.0107764333468649,90,0.0649350649350649
2015000858,"2015-07-18","2015-07-18","2015-07-31","2015-07-31",2015,362,"[Bagged for q3 experiment]","2015-07-16","2015-07-31",2,16632,15,"2015-07-23",203,-1,-0.201224907282712,-0.180781756796615,135,0.0974025974025974
2006000745,"2006-07-03","2006-07-03","2006-07-11","2006-07-12",2006,368,"","2006-07-03","2006-07-12",1,13332,9,"2006-07-07",187,-5,-1.13461941587472,-0.277370727073051,150,0.108225108225108
2008000766,"2008-07-09","2008-07-09","2008-07-19","2008-07-19",2008,368,"","2008-07-09","2008-07-19",2,14069,10,"2008-07-14",195,-11,-2.0062823413713,-1.45413579153367,142,0.102453102453102
2009000670,"2009-07-07","2009-07-07","2009-07-19","2009-07-19",2009,368,"","2009-07-05","2009-07-19",3,14430,14,"2009-07-12",192,-1,-0.424590081875692,0.0637182900602786,148,0.106782106782107
NA,"2010-06-30","2010-6-30 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,368,"","2010-06-30","2010-07-15",1,14790,15,"2010-07-07",187,0,-0.0748376241586255,-0.231810033535768,100,0.0721500721500721
2011001191,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,368,"","2011-07-14","2011-07-24",1,15169,10,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2013000892,"2013-07-17","2013-07-17","2013-07-26","2013-07-26",2013,368,"","2013-07-17","2013-07-26",1,15903,9,"2013-07-21",201,-6,-1.44413944980078,-0.601408396930019,107,0.0772005772005772
2005000162,"2005-07-14","2005-07-14","2005-07-26","2005-07-26",2005,372,"","2005-07-05","2005-07-26",2,12969,21,"2005-07-15",195,4,0.840755252345694,0.0482386211684087,104,0.075036075036075
2007000511,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",2007,372,"","2007-06-26","2007-07-12",2,13690,16,"2007-07-04",184,1,0.212195560256336,0.0409130990500851,175,0.126262626262626
2008000942,"2008-07-17","2008-07-17","2008-07-28","2008-07-28",2008,372,"","2008-07-17","2008-07-31",2,14077,14,"2008-07-24",205,-1,-0.190526493858713,-0.0325366011874979,142,0.102453102453102
2009000838,"2009-07-01","2009-07-01","2009-07-10","2009-07-10",2009,372,"","2009-06-30","2009-07-18",8,14425,18,"2009-07-09",189,-4,-1.17565779642871,-1.45729895653997,148,0.106782106782107
NA,"2010-07-06","2010-7-6 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,372,"","2010-07-06","2010-07-15",1,14796,9,"2010-07-10",190,3,0.699344694723728,1.27999453300187,100,0.0721500721500721
2011001440,"2011-07-13","2011-07-13","2011-07-20","2011-07-24",2011,372,"","2011-07-11","2011-07-24",5,15166,13,"2011-07-17",197,-5,-1.41540879138641,-0.932157089585367,188,0.135642135642136
2013001040,"2013-07-18","2013-07-18","2013-08-01","2013-08-01",2013,372,"","2013-07-18","2013-08-01",4,15904,14,"2013-07-25",205,-2,-0.57112859596641,-0.356728935061152,107,0.0772005772005772
2014000079,"2014-07-07","2014-07-07","2014-07-19","2014-07-19",2014,372,"","2014-07-07","2014-07-19",1,16258,12,"2014-07-13",193,-4,-0.983743273207124,-0.738185684260132,90,0.0649350649350649
2015001021,"2015-07-21","2015-07-21","2015-07-31","2015-07-31",2015,372,"[Bagged for q3 experiment]","2015-07-15","2015-07-31",2,16631,16,"2015-07-23",203,-1,-0.201224907282712,-0.39486541616103,135,0.0974025974025974
2005000146,"2005-07-06","2005-07-06","2005-07-18","2005-07-18",2005,375,"","2005-06-29","2005-07-18",3,12963,19,"2005-07-08",188,-3,-0.878542005260102,-1.38513755069296,104,0.075036075036075
2006000381,"2006-07-06","2006-07-06","2006-07-17","2006-07-18",2006,375,"","2006-07-01","2006-07-28",6,13330,27,"2006-07-14",194,2,0.437082941207673,-0.671736689736156,150,0.108225108225108
2007000491,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",2007,375,"","2007-06-26","2007-07-10",6,13690,14,"2007-07-03",183,0,-0.0825204956552421,0.0409130990500851,175,0.126262626262626
2008000923,"2008-07-23","2008-07-23","2008-08-02","2008-08-02",2008,375,"","2008-07-14","2008-08-10",13,14074,27,"2008-07-27",208,2,0.354200260395064,-0.565636297567311,142,0.102453102453102
2009000825,"2009-07-07","2009-07-07","2009-07-21","2009-07-21",2009,375,"","2009-07-01","2009-07-24",12,14426,23,"2009-07-12",192,-1,-0.424590081875692,-1.15309550721992,148,0.106782106782107
NA,"2010-06-29","2010-6-29 0:00:00","2010-7-16 0:00:00","2010-07-16",2010,375,"","2010-06-29","2010-07-16",1,14789,17,"2010-07-07",187,0,-0.0748376241586255,-0.483777461292042,100,0.0721500721500721
2011001430,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",2011,375,"","2011-07-14","2011-08-04",9,15169,21,"2011-07-24",204,2,0.545304860681504,-0.164658405605588,188,0.135642135642136
2015001020,"2015-07-23","2015-07-23","2015-08-01","2015-08-02",2015,375,"","2015-07-23","2015-08-02",1,16639,10,"2015-07-28",208,4,0.921310732517539,1.31780385875429,135,0.0974025974025974
2006000372,"2006-07-06","2006-07-06","2006-07-15","2006-07-16",2006,376,"","2006-07-05","2006-07-20",6,13334,15,"2006-07-12",192,0,-0.011974875101582,0.116995235590055,150,0.108225108225108
2008000917,"2008-07-26","2008-07-26","2008-08-07","2008-08-07",2008,376,"","2008-07-20","2008-08-07",6,14080,18,"2008-07-29",210,4,0.717351429897582,0.500563095192316,142,0.102453102453102
2009000822,"2009-07-03","2009-07-03","2009-07-15","2009-07-15",2009,376,"","2009-07-03","2009-07-26",3,14428,23,"2009-07-14",194,1,0.076121727826322,-0.544688608579821,148,0.106782106782107
NA,"2010-07-02","2010-7-2 0:00:00","2010-7-12 0:00:00","2010-07-12",2010,376,"","2010-07-02","2010-07-12",1,14792,10,"2010-07-07",187,0,-0.0748376241586255,0.272124821976778,100,0.0721500721500721
2011001422,"2011-07-18","2011-07-18","2011-07-26","2011-07-30",2011,376,"","2011-07-14","2011-08-04",8,15169,21,"2011-07-24",204,2,0.545304860681504,-0.164658405605588,188,0.135642135642136
2005000141,"2005-07-13","2005-07-13","2005-07-27","2005-07-27",2005,377,"","2005-07-10","2005-07-27",2,12974,17,"2005-07-18",198,7,1.57759693417675,1.24271876438621,104,0.075036075036075
2006000367,"2006-07-08","2006-07-08","2006-07-11","2006-07-12",2006,377,"","2006-07-04","2006-07-18",2,13333,14,"2006-07-11",191,-1,-0.23650378325621,-0.080187745741498,150,0.108225108225108
2007000475,"2007-06-21","2007-06-21","2007-07-03","2007-07-04",2007,377,"","2007-06-21","2007-07-08",5,13685,17,"2007-06-29",179,-4,-1.26138471930155,-1.74903498439092,175,0.126262626262626
2015001019,"2015-07-23","2015-07-23","2015-08-06","2015-08-06",2015,377,"","2015-07-23","2015-08-06",1,16639,14,"2015-07-30",210,6,1.37032498843764,1.31780385875429,135,0.0974025974025974
2006000362,"2006-07-09","2006-07-09","2006-07-19","2006-07-20",2006,379,"","2006-07-09","2006-07-20",1,13338,11,"2006-07-14",194,2,0.437082941207673,0.905727160916265,150,0.108225108225108
2011001421,"2011-07-19","2011-07-19","2011-07-31","2011-07-31",2011,379,"","2011-07-19","2011-07-31",1,15174,12,"2011-07-25",205,3,0.82540681097692,1.11450606769404,188,0.135642135642136
2014000080,"2014-07-13","2014-07-13","2014-07-27","2014-07-27",2014,379,"","2014-07-13","2014-07-27",1,16264,14,"2014-07-20",200,3,0.664549977113323,0.716632817566403,90,0.0649350649350649
2007000469,"2007-06-26","2007-06-27","2007-07-05","2007-07-06",2007,380,"","2007-06-26","2007-07-06",1,13690,10,"2007-07-01",181,-2,-0.671952607478397,0.0409130990500851,175,0.126262626262626
2009000817,"2009-07-02","2009-07-02","2009-07-14","2009-07-14",2009,380,"","2009-07-02","2009-07-14",1,14427,12,"2009-07-08",188,-5,-1.42601370127972,-0.84889205789987,148,0.106782106782107
2011001420,"2011-07-14","2011-07-18","2011-07-20","2011-07-24",2011,380,"","2011-07-14","2011-07-24",1,15169,10,"2011-07-19",199,-3,-0.855204890795577,-0.164658405605588,188,0.135642135642136
2005000130,"2005-07-06","2005-07-06","2005-07-17","2005-07-17",2005,381,"","2005-07-06","2005-07-29",2,12970,23,"2005-07-17",197,6,1.33198304023307,0.287134649811969,104,0.075036075036075
2007000458,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",2007,381,"","2007-06-24","2007-07-12",5,13688,18,"2007-07-03",183,0,-0.0825204956552421,-0.675066134326318,175,0.126262626262626
2009000816,"2009-07-05","2009-07-05","2009-07-16","2009-07-16",2009,381,"","2009-07-05","2009-07-16",1,14430,11,"2009-07-10",190,-3,-0.925301891577706,0.0637182900602786,148,0.106782106782107
2014000081,"2014-07-07","2014-07-07","2014-07-16","2014-07-16",2014,381,"","2014-07-07","2014-07-16",1,16258,9,"2014-07-11",191,-6,-1.45468420187011,-0.738185684260132,90,0.0649350649350649
2005000129,"2005-06-29","2005-06-29","2005-07-13","2005-07-13",2005,382,"","2005-06-29","2005-07-13",1,12963,14,"2005-07-06",186,-5,-1.36976979314747,-1.38513755069296,104,0.075036075036075
2006000357,"2006-07-06","2006-07-06","2006-07-17","2006-07-18",2006,382,"","2006-06-28","2006-07-26",4,13327,28,"2006-07-12",192,0,-0.011974875101582,-1.26328563373081,150,0.108225108225108
2008000913,"2008-07-17","2008-07-17","2008-07-28","2008-07-28",2008,382,"","2008-07-17","2008-07-28",1,14077,11,"2008-07-22",203,-3,-0.553677663361231,-0.0325366011874979,142,0.102453102453102
2009000814,"2009-07-08","2009-07-08","2009-07-25","2009-07-25",2009,382,"","2009-07-08","2009-07-25",2,14433,17,"2009-07-16",196,3,0.576833537528336,0.976328638020427,148,0.106782106782107
2011001417,"2011-07-09","2011-07-09","2011-07-20","2011-07-24",2011,382,"","2011-07-07","2011-07-24",3,15162,17,"2011-07-15",195,-7,-1.97561269197724,-1.95548866822507,188,0.135642135642136
2005000127,"2005-07-11","2005-07-11","2005-07-19","2005-07-19",2005,383,"","2005-07-11","2005-07-19",1,12975,8,"2005-07-15",195,4,0.840755252345694,1.48161479302977,104,0.075036075036075
2006000349,"2006-07-02","2006-07-02","2006-07-13","2006-07-14",2006,383,"","2006-07-01","2006-07-18",6,13330,17,"2006-07-09",189,-3,-0.685561599565465,-0.671736689736156,150,0.108225108225108
2007000448,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",2007,383,"","2007-06-28","2007-07-24",3,13692,26,"2007-07-11",191,8,2.27520795163738,0.756892332426489,175,0.126262626262626
2008000909,"2008-07-17","2008-07-17","2008-07-28","2008-07-28",2008,383,"","2008-07-13","2008-07-28",4,14073,15,"2008-07-20",201,-5,-0.916828832863749,-0.743336196360582,142,0.102453102453102
2009000808,"2009-07-04","2009-07-04","2009-07-16","2009-07-16",2009,383,"","2009-07-04","2009-07-29",6,14429,25,"2009-07-16",196,3,0.576833537528336,-0.240485159259771,148,0.106782106782107
NA,"2010-07-04","2010-7-4 0:00:00","2010-7-15 0:00:00","2010-07-15",2010,383,"","2010-07-04","2010-07-15",1,14794,11,"2010-07-09",189,2,0.441283921762944,0.776059677489325,100,0.0721500721500721
2005000118,"2005-06-29","2005-06-29","2005-07-12","2005-07-12",2005,386,"","2005-06-29","2005-07-15",3,12963,16,"2005-07-07",187,-4,-1.12415589920379,-1.38513755069296,104,0.075036075036075
2006000340,"2006-07-05","2006-07-05","2006-07-17","2006-07-18",2006,386,"","2006-07-02","2006-07-20",4,13331,18,"2006-07-11",191,-1,-0.23650378325621,-0.474553708404603,150,0.108225108225108
2007000442,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",2007,386,"","2007-06-24","2007-07-12",3,13688,18,"2007-07-03",183,0,-0.0825204956552421,-0.675066134326318,175,0.126262626262626
2008000905,"2008-07-19","2008-07-19","2008-07-31","2008-07-31",2008,386,"","2008-07-19","2008-08-07",4,14079,19,"2008-07-28",209,3,0.535775845146323,0.322863196399044,142,0.102453102453102
2009000807,"2009-07-09","2009-07-09","2009-07-25","2009-07-25",2009,386,"","2009-07-09","2009-07-25",1,14434,16,"2009-07-17",197,4,0.827189442379343,1.28053208734048,148,0.106782106782107
2013001039,"2013-07-17","2013-07-17","2013-07-28","2013-07-28",2013,386,"","2013-07-17","2013-07-28",1,15903,11,"2013-07-22",202,-5,-1.22588673634219,-0.601408396930019,107,0.0772005772005772
2015001017,"2015-07-14","2015-07-14","2015-07-28","2015-07-28",2015,386,"","2015-07-12","2015-07-28",2,16628,16,"2015-07-20",200,-4,-0.874746291162863,-1.03711639425427,135,0.0974025974025974
2011001416,"2011-07-19","2011-07-19","2011-07-26","2011-07-30",2011,388,"","2011-07-19","2011-07-30",1,15174,11,"2011-07-24",204,2,0.545304860681504,1.11450606769404,188,0.135642135642136
2005000208,"2005-07-11","2005-07-11","2005-07-23","2005-07-23",2005,401,"","2005-07-11","2005-07-23",1,12975,12,"2005-07-17",197,6,1.33198304023307,1.48161479302977,104,0.075036075036075
2006000661,"2006-07-05","2006-07-05","2006-07-09","2006-07-10",2006,401,"","2006-07-05","2006-07-18",2,13334,13,"2006-07-11",191,-1,-0.23650378325621,0.116995235590055,150,0.108225108225108
2007000167,"2007-06-24","2007-06-24","2007-07-05","2007-07-06",2007,401,"","2007-06-24","2007-07-08",3,13688,14,"2007-07-01",181,-2,-0.671952607478397,-0.675066134326318,175,0.126262626262626
2008000968,"2008-07-27","2008-07-27","2008-08-06","2008-08-06",2008,401,"","2008-07-18","2008-08-06",4,14078,19,"2008-07-27",208,2,0.354200260395064,0.145163297605773,142,0.102453102453102
2009000897,"2009-07-09","2009-07-09","2009-07-23","2009-07-23",2009,401,"","2009-07-04","2009-07-25",5,14429,21,"2009-07-14",194,1,0.076121727826322,-0.240485159259771,148,0.106782106782107
2011001522,"2011-07-20","2011-07-24","2011-07-26","2011-07-30",2011,401,"","2011-07-14","2011-08-04",4,15169,21,"2011-07-24",204,2,0.545304860681504,-0.164658405605588,188,0.135642135642136
2013001090,"2013-07-23","2013-07-23","2013-08-09","2013-08-09",2013,401,"","2013-07-23","2013-08-09",1,15909,17,"2013-07-31",211,4,0.738387684785148,0.86666837428318,107,0.0772005772005772
2014000082,"2014-07-13","2014-07-13","2014-07-29","2014-07-29",2014,401,"","2014-07-13","2014-07-29",3,16264,16,"2014-07-21",201,4,0.900020441444816,0.716632817566403,90,0.0649350649350649
2015001091,"2015-07-24","2015-07-24","2015-08-08","2015-08-09",2015,401,"","2015-07-13","2015-08-09",9,16629,27,"2015-07-26",206,2,0.472296476597439,-0.823032734889859,135,0.0974025974025974
2005000207,"2005-07-05","2005-07-05","2005-07-15","2005-07-15",2005,402,"","2005-07-05","2005-07-15",1,12969,10,"2005-07-10",190,-1,-0.387314217372732,0.0482386211684087,104,0.075036075036075
2006000660,"2006-07-05","2006-07-05","2006-07-15","2006-07-16",2006,402,"","2006-07-05","2006-07-16",1,13334,11,"2006-07-10",190,-2,-0.461032691410837,0.116995235590055,150,0.108225108225108
2007000164,"2007-06-23","2007-06-23","2007-07-03","2007-07-04",2007,402,"","2007-06-23","2007-07-04",1,13687,11,"2007-06-28",178,-5,-1.55610077521313,-1.03305575101452,175,0.126262626262626
2009000892,"2009-07-06","2009-07-06","2009-07-19","2009-07-19",2009,402,"","2009-07-03","2009-07-31",5,14428,28,"2009-07-17",197,4,0.827189442379343,-0.544688608579821,148,0.106782106782107
